Key	Value
[NAME]来到龙台遗迹，试图寻找一些机缘。然而一时不慎，竟然误入上古龙族的陷阱。	[NAME] Đi đến di tích Long Đài , thử tìm một chút cơ duyên . Nhưng mà nhất thời vô ý , rơi vào cái bẫy của Long tộc thượng cổ .
[NAME]使尽浑身解数，才逃了性命。	[NAME] Dốc hết toàn thân thủ đoạn, mới thoát được tính mệnh .
龙穴禁制	Cấm chế Long Huyệt
[NAME]来到仙魔战场，一番找寻之下，竟然真的找到一些宝物。	[NAME] Đi đến chiến trường tiên ma , sau một phen tìm kiếm , vậy mà lại thật sự tìm được một vài bảo vật .
[NAME]来到仙魔战场，试图寻找一些机缘。然而一时不慎，竟然陷入一块破碎的时空破片中。	[NAME] Đi đến chiến trường tiên ma , thử tìm một chút cơ duyên . Nhưng mà nhất thời vô ý , vậy mà lại rơi vào một mảnh không gian vỡ vụn .
时空破片中时间流逝异常，虽然外界不过短短一炷香时间，[NAME]已经在其中挣扎了%s年才脱身而出。	Giữa không gian vụn vỡ thời gian trôi qua rất lạ  , bên ngoài cùng lắm trôi qua một nén nhang , [NAME] đã vùng vẫy trong đó  %s năm mới thoát thân .
[NAME]苍老了%s年。	[NAME] đã già nua %s Năm.
[NAME]想了想，还是决定离开此地。	[NAME] Nghĩ rồi nghĩ, quyết định rời khỏi nơi đây .
岐黄	Dược kỹ
烹饪	Nấu nướng
版筑	Xây dựng
耕作	Canh tác
采掘	Khai thác
雅艺	Nhã nghệ
巧匠	Xảo tượng
处世	Xử thế
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然心中一动，对%s一道又有感悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, Đột nhiên trong lòng khẽ động, đối với %s Lại có cảm ngộ .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然心中一动，对天道又多了许多感悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, Đột nhiên trong lòng khẽ động, Nhìn thiên đạo lại có rất nhiều cảm ngộ .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然于修行之上有所领悟。[name]赶忙将这一丝灵光记录下来。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, Đột nhiên có nhiều lĩnh ngộ trên diện tu hành . [name] Vội vàng ghi lại một tia linh quang này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然领会到[obj_gong]的一丝真意。[name]当场沉浸在这一化境中，等回过神来，发现修为已然大进。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, đột nhiên lĩnh hội được [obj_gong] một tia chân ý. [name] Đứng tại chỗ chìm đắm trong sự siêu phàm này, đợi khi phục hồi tinh thần lại, phát hiện tu vi đã tiến nhanh.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然领会到[obj_gong]的一丝真意。可惜的是[name]的修行遇到了瓶颈，并没能抓住这一丝灵感。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, đột nhiên lĩnh hội được [obj_gong] một tia chân ý. Đáng tiếc là [name] tu hành gặp phải bình cảnh, nên không thể bắt lấy tia linh cảm này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action]时，突然感觉内息一阵紊乱，全身灵气竟然失守。[name]连忙运功镇压，但也已经受了不轻的内伤。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action] lúc, đột nhiên cảm thấy nội tức hỗn loạn, linh khí toàn thân vậy mà lại mất khống chế. [name] Vội vã vận công trấn áp, nhưng đã bị nội thương không nhẹ.
走火入魔	Tẩu hỏa nhập ma
[rand_lable=desc_time,desc_place,desc_weather]，[name]在翻阅古书时，突然发现封页厚度有些不正常。[name]挑开封页，竟然从中找到一张古朴的符咒。	[rand_lable=desc_time,desc_place,desc_weather], [name] Trong lúc đọc cổ thư, Đột nhiên phát hiện độ dày của bìa sách có hơi bất thường. [name] Đẩy bìa sách ra, Vậy mà lại tìm được một tấm phù chú cổ xưa ở bên trong .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action][obj]时，突然心中一动，对%s一道又有感悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action][obj] lúc, Đột nhiên trong lòng khẽ động, đối với %s Lại có cảm ngộ .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在[obj_action][obj]时，突然心中一动，捕捉到一丝灵感，居然成功创造出一件艺术品。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại [obj_action][obj] lúc, Đột nhiên trong lòng khẽ động, Bắt được một tia linh cảm , Vậy mà thành công tạo ra một tác phẩm nghệ thuật .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在给[hename][obj_action][obj]时，突然心中一动，对%s一道又有感悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại cho [hename][obj_action][obj] lúc, Đột nhiên trong lòng khẽ động, đối với %s Lại có cảm ngộ .
[rand_lable=desc_time,desc_place,desc_weather]，[name]这次做饭搞的一团糟，但[name]却从中获益匪浅，对烹饪一道又有感悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] Khiến cho lần nấu cơm này hỏng bét , nhưng [name] Nhưng được lợi không nhỏ từ nó, Lại có cảm ngộ với nấu nướng.
[rand_lable=desc_time,desc_place,desc_weather]，[name]这次烹饪大有收获，感觉自己的烹饪技艺更进一层。	[rand_lable=desc_time,desc_place,desc_weather], [name] Lần nấu cơm này thu hoạch rất nhiều , Cảm giác tài nghệ nấu nướng lại tiến thêm một tầng .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破瓶颈时，感悟到某种天地间的大道，这让[it]感到此次突破的把握大了许多。	[rand_lable=desc_time,desc_place,desc_weather], [name] Trong lúc đột phá bình cảnh , Cảm ngộ được đại đạo nào đó trong thiên địa , việc này khiến [it] Cảm thấy nắm chắc lần đột phá này hơn rất nhiều .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破成功后，成功借助突破时天地交感的契机，感悟到一丝大道。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi đột phá thành công , thành công mượn cơ hội thiên địa giao cảm khi đột phá, cảm ngộ được một ít đại đạo.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破成功后，突然从天地交感的契机中悟出一套秘法。[name]赶忙将这一丝灵光记录下来。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi đột phá thành công , đột nhiên giữa cơ hội thiên địa giao cảm ngộ ra một bộ bí pháp. [name] Vội vàng ghi lại một tia linh quang này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破后，竟无意之间触碰到天人合一的境界，等[it]回过神来，全身的灵气已经比之前充盈了许多。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi đột phá , Trong lúc vô ý tiến được vào cảnh giới thiên nhân hợp nhất , Chờ [it] Phục hồi tinh thần , linh khí toàn thân đã tràn đầy hơn trước nhiều lần .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破失败后，竟敏锐的发现了自己修行走到了一个歧路。一番总结之下，竟然让他[it]获益匪浅。	[rand_lable=desc_time,desc_place,desc_weather], [name] Trong lúc đột phá thất bại, Lại nhạy cảm phát hiện đường tu hành của bản thân đi đến một lối rẽ. Một phen tổng kết , vậy mà để cho hắn  [it] thu hoạch không ít.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在突破失败后，沮丧的心境下竟然对天道别有一番领悟。[name]赶忙将这一丝灵光记录下来。	[rand_lable=desc_time,desc_place,desc_weather], [name] Trong lúc đột phá thất bại, Dưới tâm cảnh uể oải vậy mà lại có một phen lĩnh ngộ khác với thiên đạo. [name] Vội vàng ghi lại một tia linh quang này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在缔结金丹时，突然身心俱空，进入天人合一之境，已经消耗的灵气竟然被瞬间补充。[name]于无悲无喜的空灵中，金丹更加凝练了。	[rand_lable=desc_time,desc_place,desc_weather], [name] Khi đến giai đoạn cuối của kết đan, Đột nhiên thân tâm câu không , Tiến vào trạng thái thiên nhân hợp nhất, Linh khí đã tiêu hao đột nhiên đầy ắp trong nháy mắt. [name] Giữa không linh không buồn không vui, Kim đan lại cô đọng hơn .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在结丹成功后，成功借助突破时天地交感的契机，感悟到一丝大道。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi kết đan thành công, thành công mượn cơ hội thiên địa giao cảm khi đột phá, cảm ngộ được một ít đại đạo.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在结丹成功后，突然从天地交感的契机中悟出一套秘法。[name]赶忙将这一丝灵光记录下来。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi kết đan thành công, đột nhiên giữa cơ hội thiên địa giao cảm ngộ ra một bộ bí pháp. [name] Vội vàng ghi lại một tia linh quang này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在缔结金丹后，突然领会到[obj_gong]的一丝真意。[name]当场沉浸在这一化境中，等回过神来，发现修为已然大进。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi kết kim đan, đột nhiên lĩnh hội được [obj_gong] một tia chân ý. [name] Đứng tại chỗ chìm đắm trong sự siêu phàm này, đợi khi phục hồi tinh thần lại, phát hiện tu vi đã tiến nhanh.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在缔结金丹后，突然领会到[obj_gong]的一丝真意。可惜的是[name]的修行遇到了瓶颈，并没能抓住这一丝灵感。	[rand_lable=desc_time,desc_place,desc_weather], [name] Sau khi kết kim đan, đột nhiên lĩnh hội được [obj_gong] một tia chân ý. Đáng tiếc là [name] tu hành gặp phải bình cảnh, nên không thể bắt lấy tia linh cảm này.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在渡劫最后关头，突然福至心灵，将一丝天劫之息以偷天之法盗了出来。	[rand_lable=desc_time,desc_place,desc_weather], [name] Tại giai đoạn độ kiếp cuối cùng , Đột nhiên phúc chí tâm linh, Với pháp thâu thiên trộm ra một Hơi thở thiên kiếp .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在炼制[obj]时，神识突然与炉中的材料合为一体，甚至能清晰的感受到其中药性最细微的变化。[name]以神念御丹，最终竟然一炉成丹数倍！	[rand_lable=desc_time,desc_place,desc_weather], [name] Tại luyện chế  [obj] lúc, đột nhiên thần thức hợp thành một thể với vật liệu trong lô, Thậm chí có thể cảm nhận được rõ ràng thay đổi rất nhỏ của dược tính trong đó. [name] Với thần niệm ngự đan , Cuối cùng một lò đan chế ra số lượng gấp đôi!
[rand_lable=desc_time,desc_place,desc_weather]，[name]在炼制[obj]失败后，却若有所思，仔细体悟之下竟然另有收获。	[rand_lable=desc_time,desc_place,desc_weather], [name] Tại luyện chế  [obj] Sau khi thất bại, Lại có chút đăm chiêu, Tỉ mỉ thể ngộ vậy mà lại có thu hoạch khác .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在炼制[obj]时，突然体会到天地如烘炉，熔炼万物的至理。一瞬间，炉中材料被淬炼至精纯之境！	[rand_lable=desc_time,desc_place,desc_weather], [name] Tại luyện chế  [obj] lúc, Đột nhiên cảm nhận được thiên địa như là một lò lửa , Dung luyện vạn vật . Nháy mắt , Vật liệu trong lô bị tôi luyện thành cảnh giới tinh thuần !
[rand_lable=desc_time,desc_place,desc_weather]，[name]在炼制[obj]时，突然心中一动，捕捉到一丝天道运转的浩瀚之气息，并成功将之化入作品中。	[rand_lable=desc_time,desc_place,desc_weather], [name] Tại luyện chế  [obj] lúc, Đột nhiên trong lòng khẽ động, Giữa mênh mông không khí bắt được một tia thiên đạo vận chuyển, Đồng thời thành công chuyển hóa nó vào tác phẩm .
[rand_lable=desc_time,desc_place,desc_weather]，[name]在与蜚嬉戏时，突然灵感触动，竟然若有所悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] đang chơi đùa cùng Phỉ, đột nhiên khuấy động linh cảm , vậy mà lại có sở ngộ.
[rand_lable=desc_time,desc_place,desc_weather]，[name]在与鹿蜀嬉戏时，突然灵感触动，竟然若有所悟。	[rand_lable=desc_time,desc_place,desc_weather], [name] tại cùng Lộc Thục chơi đùa lúc, đột nhiên khuấy động linh cảm , vậy mà lại có sở ngộ.
顺着石匣的裂缝，[NAME]轻松的打开了匣子	Theo khe hở hộp đá, [NAME] dễ dàng mở hộp đá ra
